Respondent,duration,code,priorQ1,updatedQ1,priorQ2,updatedQ2,priorQ3,updatedQ3,priorQ4,updatedQ4,priorQ5,updatedQ5,priorQ6,updatedQ6,priorQ7,updatedQ7,priorQ8,updatedQ8 ,priorQ9,updatedQ9,priorQ10,updatedQ10 ,Advice1,Advice2,Advice3,Advice4,Advice5,Advice6,Advice7,Advice8,Advice9,Advice10,True1,True2,True3,True4,True5,True6,True7,True8,True9,True10,SlNoQ1,SlNoQ2,SlNoQ3,SlNoQ4,SlNoQ5,SlNoQ6,SlNoQ7,SlNoQ8,SlNoQ9,SlNoQ10
634,629,3463,55,57,3,38,80,79,40,39,64,64,30,30,7,8,83,80,46,46,71,71,54,31,76,35,68,16,8,72,47,71,51,29,79,35,61,24,6,71,45,73,51,29,79,35,161,124,6,71,45,173
635,1234,3248,82,83,57,59,18,16,32,32,52,58,55,58,25,23,75,77,62,60,85,85,86,66,12,32,64,63,18,81,60,87,100,72,12,30,58,55,18,78,60,97,200,72,12,30,58,55,18,78,60,97
636,567,3049,23,20,82,80,20,20,65,60,92,90,40,40,70,68,78,76,25,28,75,75,16,67,13,57,88,43,61,74,32,73,16,63,11,53,98,37,64,77,26,75,16,163,11,53,198,137,164,177,126,175
637,521,3174,2,2,26,12,65,72,73,79,8,9,11,9,68,71,82,87,25,26,2,3,2,12,72,79,9,9,71,87,26,3,1,12,70,82,7,6,69,94,23,3,101,12,170,82,7,106,169,194,123,3
638,449,3382,26,26,13,13,64,64,5,7,80,80,74,85,18,16,44,48,30,28,52,56,28,14,65,9,78,87,16,49,25,60,26,12,65,7,78,96,16,43,19,52,26,112,165,7,178,96,16,143,119,152
639,746,3493,36,36,41,41,67,72,3,3,94,92,8,9,85,82,43,50,26,26,43,49,33,41,72,3,86,10,77,50,27,50,27,36,70,2,100,9,79,42,21,41,127,36,170,102,200,9,179,42,121,141
640,441,3359,68,70,48,55,48,48,28,28,70,70,80,82,42,45,68,65,30,40,80,82,78,60,45,33,69,78,49,68,50,86,78,60,44,27,63,89,35,61,41,89,178,160,44,127,63,89,135,161,141,189
641,517,3436,14,14,38,42,80,76,5,6,40,37,57,56,60,56,79,79,53,53,88,83,14,50,72,7,32,52,53,80,54,77,14,41,70,5,30,45,48,86,51,84,14,141,170,105,30,145,148,186,151,84
642,432,3365,25,34,65,72,28,26,78,72,5,7,85,86,70,81,85,81,16,19,68,67,34,72,26,72,7,86,81,81,19,67,31,70,22,74,5,88,91,91,17,65,131,170,122,174,105,88,91,191,117,65
643,606,3114,70,73,48,50,65,71,52,54,47,38,90,94,60,71,17,18,65,65,82,82,76,52,76,55,38,95,73,19,66,79,79,50,85,53,32,95,76,22,56,81,79,50,185,153,32,195,76,22,56,181
644,386,3422,2,2,79,87,56,50,35,30,88,81,52,56,92,90,63,60,15,12,8,8,1,87,44,25,81,56,88,60,11,9,1,93,39,19,78,62,98,52,8,7,1,93,39,119,78,62,198,152,108,7
645,281,3227,7,8,72,80,36,30,70,70,7,8,72,72,75,73,76,76,60,60,63,67,10,86,16,78,13,73,73,73,68,77,10,100,24,88,11,77,71,75,62,66,110,200,124,188,11,77,171,75,162,66
646,375,3214,68,63,4,4,73,73,82,83,35,35,30,30,42,43,45,47,70,73,7,8,64,3,73,87,37,30,48,51,79,10,59,3,71,94,33,24,33,47,83,8,159,3,171,94,33,24,133,147,83,8
647,789,3226,75,64,70,76,75,75,25,34,25,21,69,68,60,62,70,77,70,71,65,68,64,76,75,34,21,68,62,77,71,68,59,85,76,29,15,61,56,87,73,69,159,185,176,129,115,161,156,87,173,69
648,276,3135,90,90,92,92,85,85,19,19,60,60,74,74,80,80,55,55,9,9,47,47,87,82,87,27,71,80,74,60,10,54,93,99,97,25,68,86,80,52,9,51,93,199,97,125,68,186,180,152,9,151
649,910,3194,47,60,40,41,60,67,85,85,1,1,70,70,4,5,47,53,80,80,33,27,65,50,73,87,1,60,5,63,87,21,65,41,83,94,1,60,4,55,97,15,165,141,183,94,1,60,104,55,197,115
650,902,3153,65,80,33,35,2,2,73,75,40,45,63,70,7,8,70,74,7,7,35,39,87,44,3,78,50,74,8,77,10,49,97,41,2,78,44,70,6,87,10,35,197,41,102,178,144,70,6,87,10,135
651,291,3257,41,42,37,40,34,35,50,55,22,24,38,40,59,60,40,33,28,30,50,50,43,42,49,63,25,43,64,22,48,52,36,32,43,68,19,37,59,20,38,54,136,132,143,168,119,37,159,120,138,54
652,456,3154,23,24,61,65,48,59,22,25,63,63,45,44,81,75,2,3,52,55,38,40,22,65,67,27,64,50,71,3,64,48,21,67,63,25,59,44,74,3,58,38,21,67,163,125,159,144,74,3,58,138
653,1299,3359,70,72,40,47,42,44,30,30,55,62,80,80,35,37,60,60,30,38,90,88,78,60,45,33,69,78,49,68,50,86,78,60,44,27,63,89,35,61,41,89,178,160,44,127,63,89,135,161,141,189
654,805,3053,60,62,51,52,24,20,62,68,2,2,70,74,75,72,41,42,78,78,48,55,62,54,15,77,2,74,71,43,76,63,56,51,14,66,1,70,74,37,80,68,156,51,114,66,101,70,74,137,80,168
655,540,3490,72,73,5,6,9,10,75,85,55,65,42,37,72,75,57,60,36,42,17,19,74,7,10,84,68,35,76,63,44,19,77,5,10,92,69,35,80,68,39,17,177,105,10,192,69,35,80,168,139,117
656,538,3237,72,65,2,3,4,5,32,32,85,85,20,21,40,50,40,45,14,14,2,1,61,3,7,32,86,22,57,52,14,1,57,3,5,30,89,20,53,45,12,1,57,3,5,30,189,20,53,145,112,1
657,399,3129,30,32,60,65,55,50,70,65,45,40,40,40,55,51,40,45,12,10,15,17,32,69,44,65,35,44,51,49,9,19,25,67,40,66,35,41,49,35,7,17,25,167,40,166,35,41,149,135,107,117
658,512,3213,17,17,83,83,5,5,85,84,31,30,25,25,44,38,32,30,12,12,23,28,17,84,5,81,27,25,34,22,12,32,15,93,4,91,25,23,28,21,12,26,15,193,104,191,125,23,28,21,12,126
659,489,3253,2,2,47,47,77,77,43,44,18,18,21,21,45,45,82,81,28,28,2,2,3,52,77,47,16,12,48,77,28,3,2,50,84,45,16,11,38,79,26,3,102,50,84,45,116,111,138,179,26,3
660,1781,3172,42,42,33,26,54,60,44,44,41,41,37,37,65,70,29,30,78,74,46,55,44,22,65,51,44,36,72,34,73,60,39,20,67,47,39,38,74,28,73,60,139,20,67,147,39,38,174,28,73,160
661,785,3029,82,85,26,27,14,12,89,77,32,49,39,41,41,43,74,73,38,35,37,41,86,28,10,73,51,43,43,72,33,43,90,26,9,75,47,37,37,71,27,34,190,26,9,75,147,37,137,71,127,134
662,409,3175,39,37,65,65,18,18,78,78,36,36,80,80,86,86,48,48,55,58,34,38,35,68,18,76,36,80,87,51,64,44,35,61,18,79,38,86,94,47,58,41,35,161,18,79,38,186,194,147,158,41
663,524,3045,38,36,44,44,48,49,72,74,88,87,9,9,58,59,74,75,7,7,52,52,32,43,52,76,82,9,61,76,8,51,25,37,45,85,99,6,64,80,6,48,25,137,145,185,199,106,164,80,6,48
664,584,3312,75,72,45,40,45,45,50,48,15,15,32,30,28,20,85,85,38,20,89,80,64,37,47,50,14,32,18,88,16,77,59,33,45,44,13,30,18,98,24,84,159,33,45,144,113,30,18,198,124,84
665,500,3354,39,40,30,28,30,28,65,70,40,42,65,67,45,45,28,26,70,75,70,70,53,27,25,77,44,73,56,25,84,79,46,21,19,87,39,77,62,18,92,82,146,121,119,87,39,77,62,118,192,82
666,273,3083,33,33,68,68,79,80,80,82,79,82,61,56,58,58,7,8,57,57,60,60,30,72,87,87,86,50,61,10,60,60,24,70,94,97,90,44,64,10,60,52,24,170,194,197,190,144,164,10,160,152
667,976,3087,60,70,65,75,48,48,35,35,30,45,65,65,70,75,16,11,27,43,65,65,73,80,51,41,50,67,77,10,48,68,73,87,48,36,42,65,86,10,38,62,73,187,48,36,42,65,86,110,138,162
668,383,3325,75,75,10,10,50,50,19,18,67,67,70,70,23,23,65,65,20,20,8,9,73,10,53,17,61,71,22,67,18,10,76,10,46,15,57,74,20,65,18,9,76,10,146,15,57,74,20,65,18,9
669,250,3453,13,13,70,72,17,17,65,70,65,70,78,81,5,5,88,87,6,7,65,75,13,72,16,72,73,84,5,87,7,81,11,74,16,71,76,92,4,95,5,91,11,174,116,71,76,192,4,95,105,91
670,464,3499,62,64,35,40,90,90,68,65,38,38,88,88,36,34,11,10,13,13,46,47,67,43,87,61,37,87,32,9,14,51,63,37,94,57,33,96,31,6,14,47,163,137,94,57,33,196,31,106,14,147
671,680,3398,78,77,17,15,37,41,67,69,38,40,38,38,83,82,28,25,70,70,63,63,76,13,48,73,43,44,81,25,73,59,79,11,40,75,34,41,91,18,71,57,79,11,140,175,34,41,191,118,171,157
672,347,3335,85,82,67,67,74,74,77,77,19,19,34,34,12,12,4,6,68,64,75,79,78,64,72,79,19,32,13,7,59,87,88,58,72,82,17,30,11,5,57,96,188,158,172,182,17,30,11,5,157,96
673,427,3456,33,33,40,38,8,8,72,72,63,63,26,26,25,30,5,6,27,27,60,60,33,35,10,73,63,22,31,8,25,54,27,35,9,73,68,20,27,6,23,52,127,35,109,73,168,120,27,6,23,52
674,499,3309,40,54,60,60,30,30,30,15,20,30,50,65,80,80,70,75,30,30,10,10,54,61,32,12,34,72,81,81,34,10,51,57,31,12,28,71,78,92,31,9,151,57,31,12,28,71,78,92,131,9
675,766,3268,6,7,74,74,5,4,85,86,64,67,85,85,46,63,36,38,65,70,24,28,9,76,4,87,74,85,65,43,74,31,7,79,3,94,81,98,66,34,70,27,7,79,103,94,81,98,166,134,70,27
676,836,3277,84,84,39,33,78,77,10,10,57,60,52,51,37,32,58,59,28,28,57,63,76,16,76,11,62,50,22,64,26,69,80,24,85,8,61,44,20,59,23,67,80,124,185,108,61,144,20,159,123,167
677,690,3400,4,5,20,22,59,64,44,44,50,51,86,83,86,88,34,36,66,69,62,55,4,19,69,43,54,78,84,42,71,51,3,22,63,34,49,78,92,32,69,48,103,22,63,34,49,178,192,132,169,48
678,330,3126,38,39,85,80,18,18,18,20,10,10,72,70,50,45,62,62,32,33,28,30,43,76,18,19,10,74,43,64,32,34,36,79,18,17,10,70,37,58,26,29,136,79,18,17,110,70,37,158,126,129
679,376,3312,52,57,31,33,38,45,37,40,21,18,26,28,22,20,88,88,31,28,90,80,64,37,47,50,14,32,18,88,16,77,59,33,45,44,13,30,18,98,24,84,159,33,45,144,113,30,18,198,124,84
680,448,3218,92,90,48,50,68,68,95,95,20,22,70,70,72,72,88,88,72,72,39,39,85,50,66,87,27,73,72,86,73,37,98,42,56,94,25,76,72,90,77,33,98,142,56,94,125,76,172,90,77,33
681,353,3297,25,32,10,10,12,13,85,85,40,43,59,59,75,80,62,69,55,62,70,75,34,9,14,87,45,60,87,74,64,77,29,7,12,94,44,52,96,70,58,86,129,7,112,194,44,152,196,70,158,86
682,572,3204,71,70,77,75,9,9,47,50,22,22,68,70,21,21,18,19,2,3,2,2,62,73,10,56,21,71,22,19,3,5,61,73,10,62,15,73,20,17,2,4,61,73,110,62,115,173,20,117,2,4
683,554,3170,75,80,47,49,24,18,71,69,83,85,75,70,41,41,60,58,77,82,20,19,87,51,14,67,87,72,42,55,87,17,96,48,13,64,97,71,32,53,99,15,196,48,113,64,197,71,132,153,99,15
684,267,3218,80,85,35,45,60,65,90,90,28,28,65,70,70,72,75,85,70,75,35,37,85,50,66,87,27,73,72,86,73,37,98,42,56,94,25,76,72,90,77,33,98,142,56,94,125,76,172,90,77,33
685,618,3024,78,75,49,50,33,32,85,85,34,30,52,52,8,7,74,70,79,77,68,67,59,51,31,79,22,48,5,69,74,66,54,47,29,84,20,40,4,63,77,72,154,47,29,184,120,140,4,63,177,72
686,899,3177,82,76,8,8,13,15,22,16,49,50,74,75,9,11,34,27,48,52,54,54,73,8,16,15,51,73,10,25,54,54,75,6,16,14,47,73,9,19,50,52,175,6,16,114,47,73,9,119,150,52
687,485,3252,50,50,8,8,75,75,60,65,1,1,85,85,70,70,10,10,25,25,80,80,59,10,77,71,1,78,71,10,30,87,54,10,79,73,1,78,74,9,24,96,154,10,179,173,1,178,74,9,24,196
688,512,3297,33,33,10,10,14,15,75,76,50,46,60,60,87,90,64,66,69,69,55,65,34,9,14,87,45,60,87,74,64,77,29,7,12,94,44,52,96,70,58,86,129,7,112,194,44,152,196,70,158,86
689,671,3055,70,65,86,86,9,11,78,85,25,28,48,48,55,50,73,73,70,65,60,68,64,86,12,87,27,50,51,75,64,69,58,89,13,99,25,44,48,76,59,67,158,189,13,99,125,144,48,176,59,167
690,582,3137,67,70,12,12,16,16,30,30,33,33,72,72,25,25,30,32,35,35,38,40,74,14,14,34,32,75,26,36,34,44,80,12,13,31,31,76,22,38,30,39,180,112,113,131,31,176,122,38,130,39
691,623,3458,45,46,57,62,84,85,56,58,88,88,25,25,45,48,78,78,9,9,10,11,51,68,86,63,88,26,55,79,9,12,49,61,90,68,98,22,53,83,7,12,149,161,190,168,198,122,153,83,107,12
692,302,3422,2,2,82,83,48,47,32,30,77,78,44,48,75,80,53,54,13,12,8,8,1,87,44,25,81,56,88,60,11,9,1,93,39,19,78,62,98,52,8,7,1,93,39,119,78,62,198,152,108,7
693,217,3483,59,50,33,31,75,77,78,71,68,59,44,43,82,87,5,7,10,14,25,22,50,31,77,71,59,43,87,7,14,22,44,27,84,69,54,37,99,5,12,20,144,27,84,169,154,37,99,105,112,120
694,801,3206,38,38,75,75,43,46,73,73,57,55,59,57,25,33,63,60,86,86,68,68,34,77,50,66,53,52,43,51,86,69,29,86,42,72,48,54,34,47,90,67,129,86,42,72,148,54,134,47,90,167
695,715,3362,12,12,30,35,72,72,50,50,68,68,8,8,18,20,80,80,84,80,55,55,10,41,77,48,66,9,27,87,76,54,10,36,87,40,56,6,21,96,79,51,110,36,87,140,56,106,121,196,79,51
696,1106,3236,75,75,76,75,11,11,82,80,86,87,45,40,85,85,68,75,50,50,40,40,71,68,12,77,95,34,78,79,51,34,73,62,13,87,95,31,89,82,47,28,173,162,13,87,195,131,89,82,147,128
697,569,3050,41,42,60,65,69,70,67,67,55,55,73,74,77,77,35,35,11,11,76,76,43,71,73,65,53,75,78,34,11,76,37,68,73,67,48,76,88,31,8,80,137,68,73,67,148,176,188,131,108,80
698,769,3104,45,45,78,78,74,72,11,10,37,45,27,26,66,66,69,72,54,52,12,12,43,77,64,9,48,25,65,74,50,12,37,85,59,7,38,19,65,81,41,12,37,85,59,107,138,119,165,81,141,12
699,745,3328,40,40,75,78,70,70,30,30,60,59,73,75,26,26,44,44,33,30,1,1,31,86,72,32,65,77,26,43,16,2,29,90,71,31,65,84,22,37,24,1,29,90,71,31,165,84,122,37,124,101
700,312,3295,4,5,47,50,43,47,47,49,10,10,64,67,68,68,7,8,38,38,55,58,7,54,52,52,10,73,68,9,37,64,5,51,45,50,9,77,62,7,33,58,5,151,145,50,109,77,162,107,33,158
701,402,3094,36,35,30,28,35,33,4,7,80,85,75,72,78,78,88,88,60,55,93,90,34,26,30,8,87,67,78,87,52,87,28,22,24,6,96,65,88,96,50,93,128,122,24,6,196,65,188,96,50,93
702,329,3446,5,5,55,58,70,72,45,46,8,9,78,80,66,66,34,34,51,52,35,35,5,61,73,48,10,87,67,34,54,37,4,64,83,40,10,97,64,30,52,33,104,164,183,140,10,197,64,130,52,33
703,281,3264,10,11,29,31,73,73,44,44,37,41,8,9,26,25,13,14,77,73,39,36,12,34,76,43,43,10,25,14,72,34,12,29,85,37,34,10,23,12,71,28,12,129,185,137,34,10,23,112,71,128
704,744,3053,65,64,61,59,33,30,77,77,2,2,64,70,71,71,57,52,74,75,52,55,62,54,15,77,2,74,71,43,76,63,56,51,14,66,1,70,74,37,80,68,156,51,114,66,101,70,74,137,80,168
705,782,3497,32,32,21,21,65,65,72,72,75,70,5,6,50,55,27,33,48,56,70,68,32,21,66,72,71,7,61,43,59,65,30,15,56,74,73,5,64,34,55,66,30,115,56,174,173,5,164,134,155,166
706,672,3193,75,75,50,53,80,77,77,75,24,22,32,33,27,30,67,67,28,19,83,85,73,55,74,73,21,34,31,65,16,86,83,53,70,77,19,30,27,67,24,100,183,153,70,77,19,130,27,67,124,200
707,661,3406,43,43,13,13,94,94,23,24,11,11,30,26,30,35,84,85,84,82,83,83,44,12,95,27,10,19,43,87,77,86,40,12,95,25,10,17,36,97,85,90,40,12,195,125,10,17,136,97,85,190
708,459,3234,38,38,78,82,39,39,72,74,53,53,73,73,2,2,81,81,57,57,36,36,54,87,41,84,63,74,3,81,54,36,49,93,36,93,55,80,3,78,51,38,49,93,36,193,55,180,3,78,51,38
709,489,3282,65,65,68,68,71,71,67,67,23,24,25,30,5,6,12,12,16,18,91,92,69,69,71,65,25,34,7,11,19,95,63,67,73,67,18,31,5,8,17,95,63,167,173,67,118,131,5,108,117,195
710,421,3157,40,38,55,55,80,80,65,70,13,12,28,26,50,55,30,32,1,1,80,80,34,54,79,77,10,22,62,34,1,78,31,52,83,86,10,20,61,29,1,88,131,52,83,86,110,120,61,129,1,188
711,359,3338,52,55,51,51,78,75,48,50,82,80,69,69,17,17,75,75,26,35,76,72,60,52,73,54,79,69,18,74,48,69,60,54,75,49,84,63,18,70,38,67,160,54,175,49,184,63,18,70,138,167
712,703,3141,68,67,59,66,37,37,41,46,73,75,28,24,19,17,54,52,69,72,86,86,68,68,35,53,78,22,15,51,74,86,62,61,35,46,88,20,14,49,77,88,162,161,35,146,188,120,114,149,177,88
713,430,3278,85,82,94,92,59,69,50,55,72,73,30,33,38,39,95,93,23,21,8,8,79,82,69,60,74,31,44,87,19,10,83,99,67,52,77,29,39,95,17,10,83,199,167,152,177,29,139,95,17,10
714,480,3080,29,27,35,35,19,20,30,25,60,65,4,5,79,78,60,65,66,72,3,3,26,35,21,22,69,5,77,71,78,5,23,35,19,21,63,4,79,68,88,4,123,35,19,21,63,104,179,68,188,4
715,432,3201,68,68,32,32,48,52,22,22,3,2,78,78,63,58,35,35,85,82,78,75,65,31,57,19,2,81,51,32,79,74,66,29,53,17,1,91,49,31,82,70,166,29,53,17,101,191,149,31,182,70
716,664,3266,82,82,26,28,17,17,74,75,78,78,4,5,68,69,14,15,46,46,37,37,87,32,16,80,76,7,77,15,54,38,94,25,16,87,79,5,86,14,52,32,194,25,16,187,79,5,86,114,52,32
717,476,3188,27,25,48,53,61,64,28,28,36,35,50,52,54,56,14,13,21,19,61,60,22,64,68,34,34,63,67,11,17,60,20,58,61,28,28,55,65,8,15,60,120,158,161,128,28,55,65,108,15,60
718,913,3301,12,12,50,50,75,75,20,20,48,55,78,75,40,45,60,61,80,83,82,83,13,51,76,21,60,73,49,64,87,84,11,46,80,19,60,71,35,59,96,92,11,46,80,19,160,171,135,159,196,192
719,471,3315,25,27,25,30,67,67,82,80,13,12,50,52,27,30,72,75,70,75,40,42,27,34,67,80,10,54,32,81,77,44,25,29,65,86,9,51,26,91,84,39,125,129,65,186,109,51,126,91,84,139
720,540,3433,41,47,40,45,29,29,36,32,78,78,60,60,28,30,12,12,22,23,70,75,50,47,28,30,77,59,31,10,25,77,42,45,26,24,86,55,27,10,18,66,142,45,26,24,86,155,27,110,118,66
721,1243,3426,40,43,1,1,42,48,64,66,5,6,76,79,82,82,68,69,22,20,38,42,45,1,54,71,8,87,85,71,18,50,43,1,49,68,6,94,98,74,18,42,43,1,49,68,6,194,98,74,18,142
722,379,3126,47,45,86,86,18,18,25,23,11,11,89,80,40,40,63,63,29,29,37,35,43,76,18,19,10,74,43,64,32,34,36,79,18,17,10,70,37,58,26,29,136,79,18,17,110,70,37,158,126,129
723,555,3083,34,32,65,68,82,83,74,82,78,78,38,40,53,55,9,10,47,51,47,50,30,72,87,87,86,50,61,10,60,60,24,70,94,97,90,44,64,10,60,52,24,170,194,197,190,144,164,10,160,152
724,838,3365,36,35,76,74,27,26,79,75,8,7,81,83,68,72,79,80,19,19,66,67,34,72,26,72,7,86,81,81,19,67,31,70,22,74,5,88,91,91,17,65,131,170,122,174,105,88,91,191,117,65
725,470,3191,30,34,7,7,22,22,87,87,27,26,41,41,78,78,80,80,47,48,42,42,49,8,25,77,22,48,72,76,56,45,43,6,18,84,20,33,72,79,62,44,143,6,118,84,120,133,172,79,62,44
726,326,3298,14,14,6,5,72,73,62,62,76,75,47,52,3,3,44,44,38,40,84,81,14,5,77,62,74,57,3,45,43,79,12,4,66,56,81,53,2,44,37,82,112,104,66,156,81,53,2,44,37,182
727,327,3171,5,5,61,61,82,82,23,23,48,48,48,48,3,3,78,78,54,54,38,38,5,65,85,31,34,34,4,87,61,35,4,65,98,27,31,30,3,96,64,35,104,165,98,27,131,130,103,96,164,35
728,720,3431,23,20,39,35,55,55,56,51,4,5,93,90,42,39,9,11,6,6,83,85,17,34,50,48,5,86,32,12,5,86,15,30,44,38,4,88,25,12,4,90,15,130,144,138,4,88,25,12,104,90
729,479,3059,12,12,26,26,1,1,41,32,65,65,29,29,81,81,92,92,89,89,52,52,12,27,1,16,74,26,73,86,81,63,12,21,1,24,77,23,75,90,78,55,12,121,1,124,177,123,175,190,78,55
730,623,3272,65,65,25,29,47,49,4,4,92,90,40,36,42,42,13,13,25,24,80,80,68,33,54,4,87,34,45,14,21,81,62,27,51,3,93,30,44,12,19,92,162,127,51,103,93,130,44,112,19,92
731,686,3359,80,79,62,61,56,45,27,30,69,69,88,79,32,40,70,69,48,50,90,89,78,60,45,33,69,78,49,68,50,86,78,60,44,27,63,89,35,61,41,89,178,160,44,127,63,89,135,161,141,189
732,426,3193,83,74,52,52,81,78,79,75,22,22,41,37,23,27,75,70,25,25,92,90,73,55,74,73,21,34,31,65,16,86,83,53,70,77,19,30,27,67,24,100,183,153,70,77,19,130,27,67,124,200
733,1085,3318,9,9,36,35,52,51,47,49,72,76,30,29,17,14,80,84,82,80,37,40,10,34,48,50,80,26,12,87,77,43,10,29,40,41,86,23,11,97,79,34,10,129,140,141,186,123,111,197,179,134
734,1051,3345,27,25,27,29,9,9,53,53,30,27,52,64,11,10,42,42,13,13,12,11,19,34,7,50,21,68,9,43,12,10,17,29,5,44,19,69,6,37,13,10,117,129,105,144,19,69,106,137,13,10
735,699,3131,50,52,20,18,80,82,90,88,18,20,16,15,75,74,40,37,95,91,70,68,51,16,81,86,19,13,73,34,87,65,49,16,91,90,17,11,77,31,94,67,149,16,191,90,117,11,77,131,194,67
736,276,3433,45,47,52,50,27,27,24,28,78,78,56,57,26,28,7,8,26,26,78,78,50,47,28,30,77,59,31,10,25,77,42,45,26,24,86,55,27,10,18,66,142,45,26,24,86,155,27,110,118,66
737,432,3363,65,64,43,47,67,75,6,5,40,48,30,28,11,11,15,16,5,6,62,63,64,50,77,5,54,26,12,17,9,65,59,44,66,4,52,23,12,15,7,67,159,144,66,104,52,123,12,15,107,67
738,548,3062,5,6,77,73,69,65,46,49,54,62,87,85,75,70,75,75,10,10,33,33,7,72,65,50,64,84,67,75,11,34,5,72,66,41,58,92,64,76,8,28,5,172,166,141,158,192,64,176,108,28
739,594,3432,12,12,70,73,75,75,42,42,37,35,80,80,51,52,88,88,77,78,75,75,10,79,73,44,32,79,62,88,85,74,9,82,71,41,31,82,61,100,98,70,109,82,171,41,31,182,61,100,98,70
740,328,3499,54,62,38,41,72,75,67,64,38,39,73,77,37,35,11,11,12,13,45,47,67,43,87,61,37,87,32,9,14,51,63,37,94,57,33,96,31,6,14,47,163,137,94,57,33,196,31,106,14,147
741,530,3255,42,41,36,36,68,68,40,40,82,82,79,82,13,13,77,77,45,48,77,70,34,34,68,42,79,86,12,81,54,72,31,29,69,32,81,88,13,92,50,72,131,129,69,132,181,88,13,92,150,172
742,892,3178,50,52,7,5,11,10,13,12,92,96,14,16,18,17,80,76,89,82,50,52,62,3,9,10,95,16,16,73,76,48,61,2,6,10,95,16,16,71,79,40,61,102,106,110,195,16,116,171,79,140
743,714,3259,73,72,35,34,68,62,21,21,57,62,75,76,63,65,26,30,3,4,52,50,74,34,60,21,65,77,68,32,5,51,81,29,60,19,65,87,62,26,4,46,81,129,60,19,165,87,162,126,4,46
744,609,3372,43,43,72,72,35,35,55,55,60,60,80,80,14,14,12,11,8,8,68,68,44,73,32,52,57,76,13,10,10,72,39,73,30,45,53,79,11,9,10,72,39,73,30,145,53,79,11,9,110,172
745,498,3060,50,50,10,10,55,55,85,85,35,35,60,60,70,70,30,30,28,30,60,60,50,12,48,81,44,63,65,32,31,55,41,11,40,78,40,55,65,30,29,53,141,111,140,78,40,55,165,30,29,153
746,855,3339,69,60,30,32,70,75,25,19,65,64,40,35,79,74,90,95,27,25,41,55,59,32,76,19,64,35,74,95,22,55,54,25,80,22,59,35,70,95,21,53,154,25,80,22,159,35,70,195,21,153
747,523,3243,22,22,9,9,55,45,40,42,80,76,90,90,45,48,13,14,80,76,2,3,21,9,43,49,72,86,51,14,71,3,19,6,37,35,70,90,47,12,69,3,19,106,137,135,170,90,147,112,169,3
748,450,3495,62,62,34,36,40,38,65,63,85,86,45,40,31,30,64,65,88,85,90,87,60,43,34,61,87,35,28,68,81,82,60,37,30,57,96,35,26,61,78,99,60,137,130,57,96,35,26,161,78,199
749,764,3423,38,46,68,73,88,80,71,72,66,67,68,72,69,75,21,24,73,75,62,60,54,81,77,73,69,75,80,25,77,59,50,91,85,71,67,76,86,19,87,55,150,91,85,171,167,176,186,119,87,155
750,713,3387,10,10,45,45,24,24,55,50,3,3,30,17,42,40,8,9,84,84,65,67,9,47,25,53,3,15,36,10,87,73,6,45,18,48,2,14,38,10,97,76,106,45,118,148,102,114,38,10,97,76
751,1148,3103,37,42,90,89,36,49,52,54,89,88,48,49,91,91,72,72,28,27,22,21,48,87,50,63,87,54,95,73,25,19,40,97,42,55,96,51,95,77,23,22,140,197,42,55,96,51,195,77,23,22
752,761,3459,67,70,82,80,82,84,26,28,37,40,34,35,22,20,34,34,69,72,62,63,73,78,88,32,43,36,16,35,74,64,71,89,98,25,37,38,16,35,70,59,171,89,198,25,137,38,16,35,70,59
753,889,3380,85,80,36,45,70,70,17,15,6,6,28,40,55,55,78,70,23,28,68,68,79,51,67,12,7,48,52,66,31,66,82,47,64,11,5,33,45,56,29,72,182,147,64,111,5,133,145,56,29,72
754,826,3047,62,67,70,70,48,48,45,40,35,34,82,84,36,36,40,40,16,14,55,53,74,73,49,34,31,86,36,44,13,51,77,77,35,30,29,90,38,40,11,49,177,77,135,130,29,190,38,40,11,149
755,342,3379,65,64,6,7,40,50,33,34,80,83,72,73,78,78,58,59,21,21,65,65,59,9,60,37,88,81,78,64,22,64,54,7,60,33,100,92,89,58,20,59,154,107,160,33,100,92,89,158,20,159
756,316,3243,23,22,6,8,42,42,40,45,70,71,80,84,42,46,12,13,70,70,3,3,21,9,43,49,72,86,51,14,71,3,19,6,37,35,70,90,47,12,69,3,19,106,137,135,170,90,147,112,169,3
757,336,3106,60,65,40,38,60,60,28,28,45,45,45,45,40,40,28,28,60,60,55,55,74,38,73,31,51,60,50,16,54,74,77,32,83,27,47,60,42,16,51,70,177,32,183,27,47,160,142,16,151,70
758,786,3004,50,54,34,30,22,22,31,27,24,28,10,8,67,62,84,82,9,9,76,79,60,27,19,25,27,7,59,78,9,67,60,21,17,18,25,5,55,78,7,63,160,121,117,118,125,105,155,178,107,163
759,415,3032,57,58,9,9,85,82,38,35,93,92,52,51,28,27,47,48,11,11,87,80,60,9,81,28,87,51,25,49,11,77,60,6,91,26,95,48,23,43,8,79,160,106,191,26,95,48,23,143,108,179
760,538,3376,39,48,32,30,9,10,89,89,2,2,72,72,90,90,4,5,43,43,54,60,47,26,12,84,3,74,87,5,43,69,45,23,13,92,3,70,94,4,37,63,45,123,13,192,3,70,94,104,137,63
